job_id,job_title,company,location,experience_level,company_size,remote_type,salary_inr,salary_usd,primary_skill,skills,month,year,demand_score
JOB03008,Data Scientist,CRED,Austin,Director,Startup (1-50),On-site,3455569,41633,Python,"Python, SQL, TensorFlow",Sep,2024,97.8
JOB03009,Analytics Engineer,Oracle,Austin,Mid Level,Large (1001-5000),On-site,1394884,16805,SQL,"Snowflake, Python, Airflow",Jul,2024,67.8
JOB03010,AI Engineer,Amazon,Singapore,Entry Level,Large (1001-5000),On-site,557598,6718,Python,"Machine Learning, NLP, Python",Nov,2025,95.0
JOB03011,AI Engineer,Accenture,Delhi,Senior Level,Enterprise (5000+),Remote,2169100,26133,Python,"Deep Learning, NLP, Machine Learning",Jan,2024,97.1
JOB03012,Data Science Manager,Intel,Sydney,Senior Level,Medium (201-1000),On-site,2637512,31777,Python,"Strategy, Python, Machine Learning",Oct,2025,87.8
JOB03013,Applied Scientist,Infosys,Bangalore,Senior Level,Small (51-200),Hybrid,1775236,21388,Python,"Python, Machine Learning, Statistics",Oct,2024,76.6
JOB03014,Applied Scientist,Cognizant,Toronto,Senior Level,Large (1001-5000),Remote,1738950,20951,Python,"Statistics, Research, Python",Apr,2025,89.9
JOB03015,Business Intelligence Analyst,IBM,Berlin,Entry Level,Enterprise (5000+),On-site,547476,6596,SQL,"SQL, Excel, Python",Sep,2025,86.6
JOB03016,Data Scientist,PhonePe,Hyderabad,Mid Level,Small (51-200),Hybrid,1386908,16709,Python,"SQL, Machine Learning, TensorFlow",Sep,2025,95.6
JOB03017,AI Engineer,Swiggy,Seattle,Mid Level,Medium (201-1000),Remote,926517,11162,Python,"Python, Machine Learning, Cloud",Sep,2025,83.6
JOB03018,NLP Engineer,Microsoft,Toronto,Entry Level,Small (51-200),Remote,345105,4157,Python,"Transformers, SpaCy, NLP",Mar,2025,80.5
JOB03019,NLP Engineer,IBM,Austin,Lead,Startup (1-50),Hybrid,2983443,35945,Python,"BERT, Transformers, NLP",Sep,2023,63.5
JOB03020,NLP Engineer,Salesforce,Mumbai,Director,Startup (1-50),Remote,4872425,58703,Python,"Transformers, Python, BERT",Aug,2023,85.6
JOB03021,Data Science Manager,Cognizant,London,Lead,Medium (201-1000),On-site,3776125,45495,Python,"Python, SQL, Strategy",Sep,2024,88.6
JOB03022,AI Engineer,Spotify,New York,Entry Level,Medium (201-1000),On-site,558315,6726,Python,"NLP, Cloud, Python",Jun,2024,54.9
JOB03023,Data Engineer,LinkedIn,Chicago,Director,Medium (201-1000),On-site,4222287,50870,Python,"Spark, Airflow, Python",Oct,2023,88.7
JOB03024,Data Scientist,Zomato,Mumbai,Entry Level,Startup (1-50),Hybrid,703851,8480,Python,"Python, TensorFlow, Machine Learning",May,2024,77.4
JOB03025,NLP Engineer,Airbnb,Austin,Entry Level,Enterprise (5000+),Remote,431723,5201,Python,"BERT, Transformers, Python",Sep,2025,93.0
JOB03026,Business Intelligence Analyst,Intel,Delhi,Entry Level,Enterprise (5000+),On-site,565033,6807,SQL,"Excel, Python, SQL",Oct,2025,74.6
JOB03027,Quantitative Analyst,DeepMind,Sydney,Lead,Startup (1-50),On-site,3291403,39655,Python,"R, Optimization, Statistics",Jan,2023,58.0
JOB03028,Data Science Manager,Uber,Bangalore,Director,Medium (201-1000),On-site,4803222,57870,Python,"Strategy, Python, SQL",Aug,2025,97.2
JOB03029,Data Engineer,Zomato,Mumbai,Mid Level,Small (51-200),Remote,1108234,13352,Python,"SQL, Python, Spark",Oct,2024,92.7
JOB03030,Data Science Manager,HCL,Hyderabad,Senior Level,Startup (1-50),On-site,2211365,26642,Python,"Python, Strategy, Leadership",Dec,2023,67.8
JOB03031,MLOps Engineer,Google,Pune,Senior Level,Large (1001-5000),Hybrid,1378851,16612,Python,"MLflow, Python, CI/CD",Oct,2024,83.8
JOB03032,Applied Scientist,Intel,Pune,Mid Level,Large (1001-5000),Remote,1081515,13030,Python,"Statistics, Research, Python",Oct,2025,71.0
JOB03033,Computer Vision Engineer,Meta,Delhi,Entry Level,Small (51-200),On-site,640815,7720,Python,"Python, YOLO, PyTorch",Apr,2024,82.7
JOB03034,Data Analyst,Flipkart,New York,Mid Level,Enterprise (5000+),Hybrid,1023187,12327,SQL,"Power BI, Tableau, Excel",May,2023,85.3
JOB03035,Data Analyst,Swiggy,Pune,Entry Level,Large (1001-5000),On-site,605308,7292,SQL,"Tableau, SQL, Power BI",Jun,2024,93.2
JOB03036,Analytics Engineer,Anthropic,Berlin,Lead,Startup (1-50),Hybrid,3414498,41138,SQL,"SQL, Python, Airflow",Nov,2023,54.4
JOB03037,Data Analyst,CRED,Singapore,Entry Level,Small (51-200),Hybrid,569170,6857,SQL,"SQL, Power BI, Python",Jan,2023,62.5
JOB03038,Quantitative Analyst,Uber,Mumbai,Lead,Startup (1-50),Hybrid,3281822,39540,Python,"Python, R, Finance",Oct,2024,70.8
JOB03039,Business Intelligence Analyst,Google,London,Senior Level,Medium (201-1000),On-site,1882298,22678,SQL,"Power BI, SQL, Tableau",Feb,2024,90.6
JOB03040,Analytics Engineer,Intel,Chicago,Lead,Medium (201-1000),On-site,3100826,37359,SQL,"Airflow, Python, Snowflake",Aug,2025,82.0
JOB03041,Computer Vision Engineer,Amazon,Seattle,Senior Level,Small (51-200),Hybrid,2401371,28932,Python,"YOLO, Deep Learning, OpenCV",Mar,2023,95.6
JOB03042,Deep Learning Engineer,Anthropic,Chennai,Lead,Large (1001-5000),Hybrid,3275347,39462,Python,"PyTorch, CUDA, TensorFlow",Jul,2023,54.2
JOB03043,Research Scientist,Accenture,Hyderabad,Senior Level,Small (51-200),Remote,2006444,24174,Python,"Statistics, PyTorch, Python",Apr,2024,73.0
JOB03044,AI Engineer,Spotify,Chicago,Lead,Enterprise (5000+),On-site,3307623,39850,Python,"NLP, Machine Learning, Deep Learning",Sep,2023,89.5
JOB03045,NLP Engineer,CRED,Berlin,Entry Level,Startup (1-50),Hybrid,664314,8003,Python,"Python, NLP, BERT",Aug,2025,79.2
JOB03046,Data Analyst,Airbnb,Singapore,Senior Level,Large (1001-5000),Hybrid,1523519,18355,SQL,"Excel, Tableau, SQL",Aug,2023,91.1
JOB03047,Analytics Engineer,Accenture,Hyderabad,Lead,Medium (201-1000),Remote,3756355,45257,SQL,"dbt, SQL, Python",May,2024,96.0
JOB03048,Business Intelligence Analyst,Twitter,Chennai,Mid Level,Medium (201-1000),Hybrid,1139474,13728,SQL,"Excel, SQL, Python",Dec,2024,75.5
JOB03049,Analytics Engineer,TCS,Austin,Director,Enterprise (5000+),Remote,4787205,57677,SQL,"SQL, Python, Airflow",Sep,2023,66.6
JOB03050,Data Analyst,Oracle,New York,Entry Level,Medium (201-1000),On-site,707752,8527,SQL,"SQL, Excel, Python",Jul,2023,95.0
JOB03051,Data Scientist,NVIDIA,New York,Senior Level,Enterprise (5000+),Remote,1747347,21052,Python,"Machine Learning, Python, SQL",Jun,2023,79.6
JOB03052,Applied Scientist,Intel,Seattle,Mid Level,Enterprise (5000+),On-site,1072300,12919,Python,"Python, Research, Statistics",Dec,2025,81.4
JOB03053,Machine Learning Engineer,Oracle,Sydney,Senior Level,Startup (1-50),On-site,2104778,25358,Python,"TensorFlow, PyTorch, Deep Learning",Sep,2024,87.3
JOB03054,Data Analyst,Infosys,Pune,Senior Level,Startup (1-50),On-site,1941361,23389,SQL,"Python, Power BI, SQL",Apr,2023,60.6
JOB03055,Research Scientist,Google,Mumbai,Director,Enterprise (5000+),Remote,5671082,68326,Python,"Statistics, PyTorch, Python",Sep,2025,92.2
JOB03056,Data Analyst,Infosys,Toronto,Lead,Medium (201-1000),Remote,2788749,33599,SQL,"Excel, Power BI, Tableau",Sep,2025,73.2
JOB03057,AI Engineer,DeepMind,Singapore,Senior Level,Small (51-200),On-site,2016669,24297,Python,"Cloud, Machine Learning, Python",Jun,2025,86.7
JOB03058,Computer Vision Engineer,Spotify,Austin,Mid Level,Medium (201-1000),On-site,1236790,14901,Python,"Deep Learning, OpenCV, PyTorch",Jul,2023,55.7
JOB03059,Applied Scientist,Microsoft,Chennai,Lead,Enterprise (5000+),Remote,2622968,31602,Python,"Research, AWS, Machine Learning",Sep,2024,61.3
JOB03060,Analytics Engineer,TCS,Sydney,Director,Small (51-200),Hybrid,4232915,50998,SQL,"Snowflake, Airflow, dbt",May,2024,94.8
JOB03061,Analytics Engineer,DeepMind,Pune,Entry Level,Enterprise (5000+),Hybrid,628570,7573,SQL,"Airflow, Snowflake, SQL",Sep,2024,85.4
JOB03062,Data Analyst,IBM,Chicago,Entry Level,Large (1001-5000),On-site,570042,6867,SQL,"Tableau, Excel, Power BI",Jun,2025,59.3
JOB03063,Business Intelligence Analyst,Microsoft,Pune,Mid Level,Large (1001-5000),Hybrid,1183190,14255,SQL,"Power BI, SQL, Tableau",Apr,2025,88.7
JOB03064,AI Engineer,Netflix,Delhi,Mid Level,Startup (1-50),Hybrid,1104720,13309,Python,"Deep Learning, Cloud, Python",Jan,2024,79.0
JOB03065,Data Science Manager,DeepMind,Austin,Director,Large (1001-5000),Hybrid,3477732,41900,Python,"Leadership, SQL, Python",Jul,2024,79.2
JOB03066,Research Scientist,Intel,Delhi,Lead,Startup (1-50),Remote,3354364,40414,Python,"Research, Deep Learning, PyTorch",Oct,2024,95.7
JOB03067,Data Analyst,Microsoft,Toronto,Director,Large (1001-5000),On-site,5684579,68488,SQL,"Python, Excel, SQL",Jan,2023,64.4
JOB03068,Research Scientist,Zomato,London,Director,Large (1001-5000),On-site,4512421,54366,Python,"PyTorch, Python, Deep Learning",Oct,2025,76.0
JOB03069,MLOps Engineer,Spotify,Berlin,Entry Level,Large (1001-5000),Remote,620273,7473,Python,"Kubernetes, Docker, MLflow",Feb,2025,79.7
JOB03070,Data Engineer,Anthropic,New York,Lead,Large (1001-5000),On-site,3532506,42560,Python,"Python, SQL, AWS",Sep,2024,55.8
JOB03071,Data Analyst,TCS,Chicago,Mid Level,Small (51-200),Remote,971520,11705,SQL,"Excel, Tableau, SQL",Jun,2023,83.6
JOB03072,AI Engineer,Wipro,Berlin,Director,Small (51-200),Hybrid,5649197,68062,Python,"NLP, Deep Learning, Python",Sep,2024,72.5
JOB03073,Data Engineer,CRED,Singapore,Lead,Large (1001-5000),Remote,3297117,39724,Python,"Python, Airflow, SQL",Nov,2024,97.2
JOB03074,Data Analyst,Spotify,Pune,Mid Level,Enterprise (5000+),Remote,1493734,17996,SQL,"Power BI, Python, Excel",Apr,2023,70.4
JOB03075,MLOps Engineer,Infosys,Seattle,Mid Level,Large (1001-5000),Hybrid,1068054,12868,Python,"Docker, CI/CD, Python",Oct,2023,91.7
JOB03076,Applied Scientist,Microsoft,Singapore,Senior Level,Medium (201-1000),Hybrid,2799960,33734,Python,"Statistics, AWS, Python",Sep,2025,93.5
JOB03077,MLOps Engineer,Tesla,Delhi,Senior Level,Small (51-200),Remote,2455801,29587,Python,"Kubernetes, CI/CD, MLflow",May,2024,93.0
JOB03078,MLOps Engineer,Zomato,Austin,Entry Level,Startup (1-50),Remote,649773,7828,Python,"Docker, Kubernetes, Python",Dec,2024,55.8
JOB03079,Data Science Manager,HCL,Toronto,Lead,Small (51-200),On-site,3312331,39907,Python,"Python, Machine Learning, Strategy",Sep,2023,84.8
JOB03080,Data Engineer,Swiggy,Delhi,Lead,Medium (201-1000),On-site,3080706,37116,Python,"Spark, AWS, Airflow",Mar,2024,98.3
JOB03081,MLOps Engineer,NVIDIA,Seattle,Senior Level,Enterprise (5000+),Hybrid,2596175,31279,Python,"CI/CD, Docker, Python",May,2025,60.2
JOB03082,Data Science Manager,Salesforce,Berlin,Lead,Small (51-200),Hybrid,3267372,39365,Python,"Strategy, SQL, Leadership",Jul,2024,75.5
JOB03083,Computer Vision Engineer,Infosys,San Francisco,Lead,Medium (201-1000),Remote,2255806,27178,Python,"OpenCV, Deep Learning, Python",Jul,2025,73.8
JOB03084,Research Scientist,Amazon,London,Entry Level,Enterprise (5000+),On-site,499453,6017,Python,"Statistics, Deep Learning, Python",Jun,2025,71.2
JOB03085,Computer Vision Engineer,Accenture,San Francisco,Mid Level,Small (51-200),Hybrid,1166547,14054,Python,"Python, Deep Learning, YOLO",Sep,2023,51.6
JOB03086,Machine Learning Engineer,Google,Delhi,Entry Level,Small (51-200),Hybrid,627899,7565,Python,"Deep Learning, Machine Learning, PyTorch",Jul,2025,59.7
JOB03087,AI Engineer,Google,Chennai,Lead,Enterprise (5000+),Remote,3172837,38226,Python,"Python, NLP, Cloud",Oct,2024,89.2
JOB03088,NLP Engineer,Netflix,Bangalore,Senior Level,Large (1001-5000),Hybrid,2602260,31352,Python,"BERT, NLP, Transformers",Jul,2025,82.4
JOB03089,Data Scientist,PhonePe,Berlin,Lead,Large (1001-5000),Hybrid,2263471,27270,Python,"Machine Learning, Python, Statistics",Aug,2023,83.1
JOB03090,Machine Learning Engineer,DeepMind,San Francisco,Entry Level,Small (51-200),Remote,612922,7384,Python,"Machine Learning, Python, PyTorch",Aug,2024,74.9
JOB03091,NLP Engineer,Paytm,Toronto,Director,Enterprise (5000+),On-site,3272864,39432,Python,"BERT, Python, Transformers",Dec,2024,91.4
JOB03092,Deep Learning Engineer,Accenture,Toronto,Senior Level,Medium (201-1000),Hybrid,2450705,29526,Python,"Python, CUDA, PyTorch",Sep,2023,83.4
JOB03093,AI Engineer,Salesforce,Toronto,Director,Startup (1-50),On-site,4436240,53448,Python,"NLP, Python, Deep Learning",Oct,2023,70.8
JOB03094,Business Intelligence Analyst,Capgemini,Singapore,Lead,Enterprise (5000+),Hybrid,3401412,40980,SQL,"Python, Excel, SQL",Oct,2023,96.1
JOB03095,MLOps Engineer,Oracle,Austin,Lead,Large (1001-5000),Hybrid,2785336,33558,Python,"Kubernetes, CI/CD, Docker",Nov,2025,52.5
JOB03096,NLP Engineer,Infosys,Sydney,Mid Level,Small (51-200),Hybrid,1430303,17232,Python,"SpaCy, BERT, NLP",Aug,2024,86.0
JOB03097,MLOps Engineer,Tesla,Berlin,Lead,Large (1001-5000),Hybrid,3700027,44578,Python,"Python, Kubernetes, Docker",Sep,2025,91.3
JOB03098,Quantitative Analyst,Microsoft,Toronto,Mid Level,Medium (201-1000),On-site,1305037,15723,Python,"R, Statistics, Python",Nov,2024,88.0
JOB03099,Data Engineer,OpenAI,Chennai,Lead,Large (1001-5000),On-site,3137831,37805,Python,"AWS, Airflow, SQL",Sep,2023,93.0
JOB03100,Deep Learning Engineer,TCS,Chicago,Director,Medium (201-1000),Hybrid,4891403,58932,Python,"TensorFlow, Python, Deep Learning",Nov,2023,75.7
JOB03101,Business Intelligence Analyst,Paytm,San Francisco,Mid Level,Enterprise (5000+),Hybrid,1072759,12924,SQL,"Python, Tableau, SQL",May,2025,85.4
JOB03102,Machine Learning Engineer,Capgemini,Berlin,Mid Level,Large (1001-5000),Remote,1354000,16313,Python,"Deep Learning, Python, Machine Learning",Jul,2025,60.8
JOB03103,Data Engineer,PhonePe,Mumbai,Entry Level,Medium (201-1000),Remote,748453,9017,Python,"SQL, Spark, Python",Jul,2025,65.4
JOB03104,Data Scientist,TCS,London,Mid Level,Large (1001-5000),On-site,1392709,16779,Python,"TensorFlow, SQL, Python",Sep,2025,59.9
JOB03105,AI Engineer,CRED,Seattle,Lead,Large (1001-5000),Hybrid,2849790,34334,Python,"Python, Machine Learning, Cloud",Oct,2024,91.7
JOB03106,Data Analyst,Twitter,Sydney,Lead,Small (51-200),Remote,3373480,40644,SQL,"Power BI, Excel, SQL",Jun,2024,52.6
JOB03107,Machine Learning Engineer,Airbnb,Sydney,Entry Level,Small (51-200),On-site,483617,5826,Python,"PyTorch, Deep Learning, Python",Aug,2024,69.2
JOB03108,MLOps Engineer,HCL,Toronto,Senior Level,Enterprise (5000+),Remote,2388888,28781,Python,"CI/CD, Docker, Python",Aug,2025,92.3
JOB03109,Data Scientist,TCS,Seattle,Lead,Startup (1-50),On-site,3416289,41160,Python,"Statistics, TensorFlow, SQL",Jun,2024,96.4
JOB03110,MLOps Engineer,Salesforce,Chicago,Director,Small (51-200),Hybrid,3237873,39010,Python,"Python, Docker, MLflow",Jan,2024,51.4
JOB03111,NLP Engineer,Meta,Chicago,Director,Large (1001-5000),Hybrid,3715795,44768,Python,"Python, SpaCy, BERT",Aug,2024,79.4
JOB03112,Data Engineer,Oracle,San Francisco,Lead,Startup (1-50),Hybrid,3064093,36916,Python,"Airflow, Spark, SQL",Sep,2023,79.3
JOB03113,Research Scientist,NVIDIA,Delhi,Director,Medium (201-1000),Hybrid,4296919,51770,Python,"PyTorch, Statistics, Python",Oct,2023,66.4
JOB03114,Analytics Engineer,CRED,Sydney,Director,Startup (1-50),On-site,3683603,44380,SQL,"Python, SQL, Snowflake",Sep,2023,90.1
JOB03115,AI Engineer,IBM,Hyderabad,Entry Level,Large (1001-5000),On-site,635008,7650,Python,"Deep Learning, NLP, Cloud",Dec,2025,85.8
JOB03116,MLOps Engineer,Wipro,New York,Mid Level,Startup (1-50),Remote,1245265,15003,Python,"MLflow, Kubernetes, CI/CD",Jun,2024,64.0
JOB03117,Deep Learning Engineer,Salesforce,Seattle,Entry Level,Medium (201-1000),On-site,582515,7018,Python,"Python, CUDA, PyTorch",Sep,2024,55.8
JOB03118,Computer Vision Engineer,Tesla,New York,Director,Enterprise (5000+),Remote,3989840,48070,Python,"Python, PyTorch, OpenCV",Oct,2024,86.5
JOB03119,Business Intelligence Analyst,Microsoft,Seattle,Director,Enterprise (5000+),On-site,5207877,62745,SQL,"Python, Power BI, Excel",Dec,2024,78.8
JOB03120,Data Scientist,Infosys,Hyderabad,Mid Level,Small (51-200),Remote,1497973,18047,Python,"Statistics, Machine Learning, SQL",Aug,2024,80.3
JOB03121,Quantitative Analyst,Microsoft,London,Entry Level,Startup (1-50),Remote,556479,6704,Python,"Optimization, Finance, R",May,2025,59.6
JOB03122,Data Scientist,Zomato,New York,Director,Small (51-200),Hybrid,4086787,49238,Python,"Python, Machine Learning, TensorFlow",Jul,2024,71.6
JOB03123,Deep Learning Engineer,Salesforce,London,Director,Startup (1-50),On-site,4831565,58211,Python,"PyTorch, Deep Learning, Python",Jun,2023,51.3
JOB03124,Data Analyst,Google,San Francisco,Director,Medium (201-1000),Remote,4258330,51305,SQL,"Excel, Python, SQL",Apr,2024,53.8
JOB03125,MLOps Engineer,Meta,Berlin,Mid Level,Startup (1-50),Hybrid,1174908,14155,Python,"CI/CD, Python, Kubernetes",Dec,2023,51.6
JOB03126,Data Engineer,TCS,Austin,Entry Level,Medium (201-1000),Remote,666568,8030,Python,"AWS, Spark, SQL",Sep,2025,87.1
JOB03127,Computer Vision Engineer,Twitter,San Francisco,Director,Large (1001-5000),Hybrid,3211184,38688,Python,"Deep Learning, YOLO, Python",Sep,2025,75.8
JOB03128,Machine Learning Engineer,Oracle,Chennai,Senior Level,Startup (1-50),On-site,2635039,31747,Python,"Machine Learning, TensorFlow, PyTorch",Aug,2025,91.7
JOB03129,Research Scientist,Paytm,Chicago,Senior Level,Startup (1-50),On-site,2223984,26794,Python,"PyTorch, Statistics, Deep Learning",May,2024,88.4
JOB03130,Deep Learning Engineer,Meta,Chicago,Entry Level,Medium (201-1000),On-site,562965,6782,Python,"Python, PyTorch, TensorFlow",Sep,2023,85.6
JOB03131,Data Science Manager,Wipro,Austin,Director,Medium (201-1000),Hybrid,4439766,53491,Python,"Python, Machine Learning, SQL",Jun,2025,90.4
JOB03132,Quantitative Analyst,Flipkart,Austin,Senior Level,Enterprise (5000+),On-site,2187601,26356,Python,"Python, R, Statistics",Sep,2023,62.5
JOB03133,NLP Engineer,TCS,New York,Senior Level,Startup (1-50),Hybrid,1628703,19622,Python,"SpaCy, Transformers, NLP",Dec,2023,88.4
JOB03134,Research Scientist,Meta,Chicago,Mid Level,Medium (201-1000),On-site,1469088,17699,Python,"Research, Statistics, PyTorch",Sep,2023,71.5
JOB03135,Business Intelligence Analyst,OpenAI,Toronto,Senior Level,Large (1001-5000),Hybrid,2213637,26670,SQL,"Python, Tableau, Excel",Sep,2024,63.9
JOB03136,Analytics Engineer,Anthropic,San Francisco,Entry Level,Small (51-200),On-site,639870,7709,SQL,"Airflow, dbt, Snowflake",Sep,2023,79.2
JOB03137,Research Scientist,Swiggy,Sydney,Entry Level,Startup (1-50),Hybrid,685639,8260,Python,"Statistics, Deep Learning, PyTorch",Mar,2024,90.8
JOB03138,Research Scientist,Infosys,Seattle,Lead,Large (1001-5000),Hybrid,2709842,32648,Python,"Research, Statistics, Deep Learning",Dec,2023,77.6
JOB03139,Quantitative Analyst,Intel,Delhi,Lead,Large (1001-5000),Hybrid,3427266,41292,Python,"Python, R, Finance",May,2024,71.1
JOB03140,AI Engineer,Twitter,Berlin,Director,Startup (1-50),Hybrid,4319342,52040,Python,"Machine Learning, NLP, Cloud",Jul,2023,67.7
JOB03141,Quantitative Analyst,Oracle,London,Entry Level,Medium (201-1000),Hybrid,676209,8147,Python,"Python, Finance, Statistics",Dec,2025,90.1
JOB03142,Data Scientist,Anthropic,London,Senior Level,Medium (201-1000),Hybrid,1498014,18048,Python,"Statistics, TensorFlow, Machine Learning",Jul,2023,95.3
JOB03143,Quantitative Analyst,IBM,Singapore,Mid Level,Startup (1-50),Remote,1182163,14242,Python,"Statistics, Finance, Optimization",Dec,2025,97.6
JOB03144,Quantitative Analyst,Zomato,Hyderabad,Lead,Large (1001-5000),Remote,2910646,35068,Python,"Statistics, Python, Finance",Sep,2025,74.6
JOB03145,Quantitative Analyst,Paytm,San Francisco,Entry Level,Medium (201-1000),Hybrid,638903,7697,Python,"Finance, Statistics, Python",Mar,2023,54.6
JOB03146,Analytics Engineer,PhonePe,New York,Director,Large (1001-5000),Remote,4817279,58039,SQL,"Airflow, dbt, SQL",Jun,2025,82.7
JOB03147,NLP Engineer,Netflix,London,Entry Level,Enterprise (5000+),Remote,536313,6461,Python,"Transformers, SpaCy, BERT",Sep,2023,59.6
JOB03148,Machine Learning Engineer,Microsoft,London,Entry Level,Startup (1-50),Remote,535904,6456,Python,"TensorFlow, Deep Learning, Python",Nov,2023,51.6
JOB03149,Analytics Engineer,NVIDIA,San Francisco,Mid Level,Small (51-200),Hybrid,1180080,14217,SQL,"Airflow, SQL, Snowflake",Dec,2024,94.6
JOB03150,Deep Learning Engineer,Apple,Toronto,Mid Level,Enterprise (5000+),On-site,1038604,12513,Python,"CUDA, Deep Learning, TensorFlow",Sep,2025,64.6
JOB03151,Computer Vision Engineer,CRED,Singapore,Director,Startup (1-50),Remote,5068338,61064,Python,"Deep Learning, OpenCV, YOLO",Oct,2024,50.4
JOB03152,Data Engineer,CRED,Mumbai,Senior Level,Enterprise (5000+),Hybrid,2078161,25038,Python,"Spark, Airflow, SQL",May,2023,57.3
JOB03153,Data Science Manager,Wipro,Seattle,Lead,Medium (201-1000),On-site,1804645,21742,Python,"SQL, Leadership, Machine Learning",Nov,2024,87.5
JOB03154,Quantitative Analyst,Flipkart,Singapore,Lead,Enterprise (5000+),On-site,3020085,36386,Python,"Python, Finance, R",Aug,2024,90.4
